날짜,시가,고가,저가,종가,거래량
2012-12-11,8206,8312,8171,8243,8899
2012-12-12,8241,8278,8171,8207,5041
2012-12-13,8171,8278,8100,8172,6790
2012-12-14,8171,8312,8171,8313,3590
2012-12-17,8348,8595,8241,8420,5183
2012-12-18,8596,8596,8241,8350,8103
2012-12-20,8241,8454,8241,8350,4863
2012-12-21,8489,8489,8277,8384,3580
2012-12-24,8630,9126,8525,8526,25232
2012-12-26,8419,8630,8312,8420,8562
2012-12-27,8312,8630,8312,8420,6990
2012-12-28,8312,8630,8312,8597,3070
2013-01-02,8560,8772,8489,8667,12511
2013-01-03,8772,8772,8489,8702,5040
2013-01-04,8667,8701,8489,8597,4340
2013-01-07,8596,8630,8419,8491,3172
2013-01-08,8701,8701,8383,8384,6956
2013-01-09,8383,8489,8241,8420,8712
2013-01-10,8489,8489,8348,8491,5250
2013-01-11,8348,8489,8348,8454,2700
2013-01-14,8348,8560,8312,8561,5120
2013-01-15,8701,8701,8454,8491,3820
2013-01-16,8596,8596,8419,8526,5120
2013-01-17,8596,8667,8525,8597,8735
2013-01-18,8701,8985,8630,8773,9430
2013-01-21,8701,8914,8701,8809,10740
2013-01-22,8878,9480,8878,8986,22614
2013-01-23,9056,9162,8878,8915,8176
2013-01-24,8949,9090,8914,9021,8655
2013-01-25,8985,8985,8630,8739,13160
2013-01-28,8701,8985,8701,8950,1911
2013-01-29,9020,9020,8736,8773,4610
2013-01-30,8701,8808,8596,8667,7630
2013-01-31,8630,8737,8454,8597,3470
2013-02-01,8667,8667,8489,8597,1460
2013-02-04,8489,8630,8419,8561,4610
2013-02-05,8348,8525,8278,8313,5540
2013-02-06,8419,8489,8348,8420,4872
2013-02-07,8454,8525,8312,8526,8540
2013-02-08,9056,9056,8454,8491,18060
2013-02-12,8489,8630,8312,8350,6540
2013-02-13,8454,8630,8312,8491,3601
2013-02-14,8419,8489,8278,8491,7531
2013-02-15,8419,8772,8348,8702,5240
2013-02-18,8772,8843,8454,8739,5556
2013-02-19,8737,9126,8560,9056,16814
2013-02-20,9055,9338,9020,9092,18020
2013-02-21,9267,9303,8914,8915,16070
2013-02-22,8278,8560,8278,8350,40904
2013-02-25,8348,8383,7145,7429,112926
2013-02-26,7357,7782,7287,7570,34058
2013-02-27,7534,8206,7428,7818,29020
2013-02-28,7782,8985,7782,8384,228744
2013-03-04,8278,8383,7994,8102,28330
2013-03-05,8100,8100,7817,7854,17553
2013-03-06,7746,8065,7640,7854,21059
2013-03-07,8065,8065,7711,7889,9328
2013-03-08,7923,8489,7888,8137,31242
2013-03-11,7994,8065,7711,7748,21635
2013-03-12,7676,7888,7605,7854,8574
2013-03-13,7570,7570,6685,6686,663168
2013-03-14,5688,5688,5688,5689,34130
2013-03-15,5114,6013,4839,5731,3461127
2013-03-18,0,0,0,5731,0
2013-03-19,0,0,0,5731,0
2013-03-20,0,0,0,5731,0
2013-03-21,0,0,0,5731,0
2013-03-22,0,0,0,5731,0
2013-03-25,0,0,0,5731,0
2013-03-26,0,0,0,5731,0
2013-03-27,0,0,0,5731,0
2013-03-28,0,0,0,5731,0
2013-03-29,0,0,0,5731,0
2013-04-01,0,0,0,5731,0
2013-04-02,0,0,0,5731,0
2013-04-03,0,0,0,5731,0
2013-04-04,0,0,0,5731,0
2013-04-05,0,0,0,5731,0
2013-04-08,0,0,0,5731,0
2013-04-09,0,0,0,5731,0
2013-04-10,0,0,0,5731,0
2013-04-11,0,0,0,5731,0
2013-04-12,0,0,0,5731,0
2013-04-15,0,0,0,5731,0
2013-04-16,0,0,0,5731,0
2013-04-17,0,0,0,5731,0
2013-04-18,0,0,0,5731,0
2013-04-19,0,0,0,5731,0
2013-04-22,0,0,0,5731,0
2013-04-23,0,0,0,5731,0
2013-04-24,0,0,0,5731,0
2013-04-25,0,0,0,5731,0
2013-04-26,0,0,0,5731,0
2013-04-29,0,0,0,5731,0
2013-04-30,0,0,0,5731,0
2013-05-02,0,0,0,5731,0
2013-05-03,0,0,0,5731,0
2013-05-06,0,0,0,5731,0
2013-05-07,0,0,0,5731,0
2013-05-08,0,0,0,5731,0
2013-05-09,0,0,0,5731,0
2013-05-10,0,0,0,5731,0
2013-05-13,0,0,0,5731,0
2013-05-14,0,0,0,5731,0
2013-05-15,0,0,0,5731,0
2013-05-16,0,0,0,5731,0
2013-05-20,0,0,0,5731,0
2013-05-21,0,0,0,5731,0
2013-05-22,0,0,0,5731,0
2013-05-23,0,0,0,5731,0
2013-05-24,0,0,0,5731,0
2013-05-27,0,0,0,5731,0
2013-05-28,0,0,0,5731,0
2013-05-29,0,0,0,5731,0
2013-05-30,0,0,0,5731,0
2013-05-31,0,0,0,5731,0
2013-06-03,0,0,0,5731,0
2013-06-04,0,0,0,5731,0
2013-06-05,0,0,0,5731,0
2013-06-07,0,0,0,5731,0
2013-06-10,0,0,0,5731,0
2013-06-11,0,0,0,5731,0
2013-06-12,0,0,0,5731,0
2013-06-13,0,0,0,5731,0
2013-06-14,0,0,0,5731,0
2013-06-17,0,0,0,5731,0
2013-06-18,0,0,0,5731,0
2013-06-19,0,0,0,5731,0
2013-06-20,0,0,0,5731,0
2013-06-21,0,0,0,5731,0
2013-06-24,0,0,0,5731,0
2013-06-25,0,0,0,5731,0
2013-06-26,0,0,0,5731,0
2013-06-27,0,0,0,5731,0
2013-06-28,0,0,0,5731,0
2013-07-01,0,0,0,5731,0
2013-07-02,0,0,0,5731,0
2013-07-03,0,0,0,5731,0
2013-07-04,0,0,0,5731,0
2013-07-05,0,0,0,5731,0
2013-07-08,0,0,0,5731,0
2013-07-09,0,0,0,5731,0
2013-07-10,0,0,0,5731,0
2013-07-11,0,0,0,5731,0
2013-07-12,0,0,0,5731,0
2013-07-15,0,0,0,5731,0
2013-07-16,0,0,0,5731,0
2013-07-17,0,0,0,5731,0
2013-07-18,0,0,0,5731,0
2013-07-19,0,0,0,5731,0
2013-07-22,0,0,0,5731,0
2013-07-23,0,0,0,5731,0
2013-07-24,0,0,0,5731,0
2013-07-25,0,0,0,5731,0
2013-07-26,0,0,0,5731,0
2013-07-29,0,0,0,5731,0
2013-07-30,0,0,0,5731,0
2013-07-31,0,0,0,5731,0
2013-08-01,0,0,0,5731,0
2013-08-02,0,0,0,5731,0
2013-08-05,0,0,0,5731,0
2013-08-06,0,0,0,5731,0
2013-08-07,0,0,0,5731,0
2013-08-08,0,0,0,5731,0
2013-08-09,0,0,0,5731,0
2013-08-12,0,0,0,5731,0
2013-08-13,0,0,0,5731,0
2013-08-14,0,0,0,5731,0
2013-08-16,0,0,0,5731,0
2013-08-19,0,0,0,5731,0
2013-08-20,0,0,0,5731,0
2013-08-21,0,0,0,5731,0
2013-08-22,0,0,0,5731,0
2013-08-23,0,0,0,5731,0
2013-08-26,0,0,0,5731,0
2013-08-27,0,0,0,5731,0
2013-08-28,0,0,0,5731,0
2013-08-29,0,0,0,5731,0
2013-08-30,0,0,0,5731,0
2013-09-02,0,0,0,5731,0
2013-09-03,0,0,0,5731,0
2013-09-04,0,0,0,5731,0
2013-09-05,0,0,0,5731,0
2013-09-06,5730,6574,5664,6576,478609
2013-09-09,6967,7510,6092,6395,1164064
2013-09-10,6454,6484,6008,6033,308659
2013-09-11,6032,6092,5447,5617,375157
2013-09-12,5640,5845,5398,5459,315323
2013-09-13,5507,5615,5411,5466,129789
2013-09-16,5332,5465,5049,5074,202414
2013-09-17,5127,5199,5049,5182,71980
2013-09-23,5151,5212,4922,4965,94033
2013-09-24,4970,5006,4819,4868,88152
2013-09-25,4868,4928,4855,4875,45794
2013-09-26,4825,5290,4825,5019,124775
2013-09-27,5024,5115,4946,5110,57779
2013-09-30,5109,5121,4958,4965,41377
2013-10-01,4964,5031,4916,4989,39617
2013-10-02,4988,5006,4855,4880,33798
2013-10-04,4843,4843,4343,4464,124471
2013-10-07,4524,4524,4204,4223,95925
2013-10-08,4138,4198,3878,3909,90803
2013-10-10,3920,3945,3739,3740,96151
2013-10-11,3812,3835,3606,3771,92567
2013-10-14,3787,4330,3758,4332,249482
2013-10-15,4506,4529,4101,4169,165759
2013-10-16,4065,4204,3769,3794,77654
2013-10-17,3842,3842,3649,3830,52810
2013-10-18,3824,3932,3751,3849,21808
2013-10-21,3812,3854,3758,3830,39151
2013-10-22,3806,3806,3715,3746,23670
2013-10-23,3721,3794,3697,3710,27270
2013-10-24,3709,4186,3655,3915,109423
2013-10-25,3896,3920,3769,3855,30791
2013-10-28,3909,3909,3746,3885,32809
2013-10-29,3920,4011,3800,4000,54170
2013-10-30,3975,4023,3860,3909,24874
2013-10-31,3908,3939,3781,3843,15931
2013-11-01,3848,3890,3799,3861,15322
2013-11-04,3920,4005,3812,3891,52757
2013-11-05,3891,3968,3836,3873,14550
2013-11-06,3872,3920,3800,3855,23840
2013-11-07,3878,3950,3769,3782,41580
2013-11-08,3710,3758,3606,3662,42963
2013-11-11,3715,3751,3661,3716,28501
2013-11-12,3739,3769,3691,3735,25239
2013-11-13,3769,3920,3739,3849,35790
2013-11-14,3884,3884,3799,3843,17761
2013-11-15,3860,3908,3794,3897,36790
2013-11-18,3896,3896,3806,3867,17439
2013-11-19,3866,3884,3619,3722,43170
2013-11-20,3721,3902,3710,3830,36270
2013-11-21,3824,3836,3764,3801,22280
2013-11-22,3866,3866,3769,3825,23450
2013-11-25,3830,3932,3830,3921,38402
2013-11-26,3926,4016,3860,3934,24600
2013-11-27,3975,4307,3920,4138,131785
2013-11-28,4149,4452,4072,4446,102789
2013-11-29,4572,5054,4493,5001,288308
2013-12-02,5097,5748,5072,5749,275483
2013-12-03,6026,6605,6008,6606,232868
2013-12-04,7570,7570,6605,6817,1786695
2013-12-05,6454,6635,5821,5821,997376
2013-12-06,5664,5941,5452,5737,711582
2013-12-09,5791,5851,5248,5689,485180
2013-12-10,5730,6213,5507,5737,798025
2013-12-11,5737,5791,5187,5230,296323
2013-12-12,5302,5302,4958,5086,161074
2013-12-13,5079,5223,4940,5061,169303
2013-12-16,5139,5139,4946,4947,91483
2013-12-17,5006,5217,4807,5164,164927
2013-12-18,5067,5109,4837,4850,113103
2013-12-19,4886,5006,4662,4724,84377
2013-12-20,4729,4916,4656,4784,56471
2013-12-23,4783,5036,4735,4983,86980
2013-12-24,4928,5031,4795,4923,70180
2013-12-26,4916,4916,4771,4826,31770
2013-12-27,4832,5043,4765,4893,46935
2013-12-30,4868,4940,4795,4875,24999
2014-01-02,4868,5031,4814,4977,89143
2014-01-03,4934,4976,4855,4934,36770
2014-01-06,4946,5561,4934,5363,205828
2014-01-07,5278,5543,5199,5375,68787
2014-01-08,5501,5579,5362,5405,69461
2014-01-09,5404,5489,5284,5309,51462
2014-01-10,5248,5423,5097,5255,42561
2014-01-13,5253,5302,5151,5230,37564
2014-01-14,5176,5326,5169,5188,23019
2014-01-15,5308,5308,5115,5128,32223
2014-01-16,5097,5217,5097,5219,29400
2014-01-17,5223,5223,5127,5219,38651
2014-01-20,5223,5326,5145,5242,17881
2014-01-21,5230,5253,5127,5133,33200
2014-01-22,5230,5899,5157,5900,176694
2014-01-23,5965,6696,5471,5490,804832
2014-01-24,5429,5477,5139,5237,168238
2014-01-27,5157,5959,5139,5436,215631
2014-01-28,5429,5429,5235,5327,51197
2014-01-29,5284,5416,5199,5212,79492
2014-02-03,5278,5332,5157,5255,44225
2014-02-04,5271,5730,5217,5466,173245
2014-02-05,5507,5543,5404,5538,51465
2014-02-06,5537,5936,5537,5653,138870
2014-02-07,5718,5730,5556,5568,44129
2014-02-10,5567,5658,5519,5568,47576
2014-02-11,5640,5640,5447,5568,46361
2014-02-12,5543,5610,5465,5556,27695
2014-02-13,5585,5911,5585,5846,117234
2014-02-14,5694,5863,5610,5737,73126
2014-02-17,5845,5995,5700,5876,93931
2014-02-18,5851,5941,5791,5798,42833
2014-02-19,5869,5869,5724,5755,36304
2014-02-20,5839,5839,5597,5610,37613
2014-02-21,5585,5737,5585,5653,35519
2014-02-24,5652,5742,5622,5658,35857
2014-02-25,5688,5832,5658,5737,34921
2014-02-26,5737,5851,5670,5701,26116
2014-02-27,5760,5760,5615,5635,25140
2014-02-28,5610,5809,5556,5731,35550
2014-03-03,5730,5857,5670,5671,27531
2014-03-04,5628,5712,5597,5713,17770
2014-03-05,5712,5796,5658,5791,24240
2014-03-06,5821,6574,5724,6183,178688
2014-03-07,6183,6605,6032,6455,106954
2014-03-10,7208,7420,6967,7420,126437
2014-03-11,7992,8053,7027,7481,693835
2014-03-12,7601,8506,7420,8386,441961
2014-03-13,8687,8927,8233,8717,372675
2014-03-14,8384,8837,7992,8355,213634
2014-03-17,8656,9591,8264,9592,731396
2014-03-18,9983,11009,9893,11010,698198
2014-03-19,11461,11823,10496,11160,774949
2014-03-20,11160,11703,10737,11462,336907
2014-03-21,11280,11311,10587,10738,293278
2014-03-24,10979,12336,10858,12336,513375
2014-03-25,11944,12668,11673,12548,458840
2014-03-26,12336,12607,11944,12367,157232
2014-03-27,12155,13573,12035,12488,420780
2014-03-28,12246,12547,11974,12277,174705
2014-03-31,12607,12940,12185,12277,127005
2014-04-01,12426,12456,11431,11643,249804
2014-04-02,11642,12125,11189,11734,299545
2014-04-03,11944,11974,11311,11462,154373
2014-04-04,11461,11974,11189,11764,162331
2014-04-07,11642,13121,11582,12639,537491
2014-04-08,12366,12637,12125,12639,130413
2014-04-09,13030,13542,12788,12940,292723
2014-04-10,12879,13150,12275,12879,142128
2014-04-11,13120,13150,12607,12970,86082
2014-04-14,12909,13030,12517,12698,75481
2014-04-15,12577,12969,12366,12488,91722
2014-04-16,12547,12547,11551,11824,206495
2014-04-17,11522,11673,10737,11040,406724
2014-04-18,11099,11311,10858,11191,172766
2014-04-21,10888,11009,9531,10135,702537
2014-04-22,10164,10375,9893,10225,205724
2014-04-23,10375,10375,10104,10255,79922
2014-04-24,10345,10345,9531,9893,119086
2014-04-25,9893,10345,9863,10286,131676
2014-04-28,10315,10345,9832,10015,87795
2014-04-29,10074,10104,9561,9592,117313
2014-04-30,9682,10044,9380,9954,104402
2014-05-02,10074,10074,9561,10015,77224
2014-05-07,9923,9923,9621,9653,66479
2014-05-08,9651,9923,9470,9712,50693
2014-05-09,9772,10406,9651,10406,171740
2014-05-12,10406,11039,9501,9954,392201
2014-05-13,10526,10737,9742,9893,318182
2014-05-14,9621,9682,8958,9291,361258
2014-05-15,9320,9350,8626,8657,239384
2014-05-16,8716,9229,8687,8838,139839
2014-05-19,8897,9018,8083,8264,134113
2014-05-20,8325,9501,8233,9501,278487
2014-05-21,9772,10134,8596,8748,461281
2014-05-22,8746,8746,8144,8597,193435
2014-05-23,8746,8807,8264,8476,109885
2014-05-26,8415,8656,8325,8476,49608
2014-05-27,8565,8565,7841,7963,121208
2014-05-28,7992,8354,7902,8144,88910
2014-05-29,8203,8565,8022,8144,70243
2014-05-30,8325,8506,7992,8144,68684
2014-06-02,8144,8144,6936,6938,216352
2014-06-03,7117,7872,6484,7149,294549
2014-06-05,6635,6997,6454,6757,172113
2014-06-09,6786,6907,6334,6485,78044
2014-06-10,6515,7450,6484,7450,333278
2014-06-11,7540,8565,7239,8416,518585
2014-06-12,8234,9048,7932,8144,295264
2014-06-13,8144,8626,7902,8386,143461
2014-06-16,8565,8565,7992,8174,97272
2014-06-17,8203,8354,7902,8235,81020
2014-06-18,8294,8776,8022,8174,93650
2014-06-19,8203,8354,8053,8144,37088
2014-06-20,8264,8294,7841,8083,50405
2014-06-23,7963,8083,7601,7692,60005
2014-06-24,7691,7841,7208,7300,74800
2014-06-25,7389,7570,7148,7330,45741
2014-06-26,7269,7540,7239,7300,29042
2014-06-27,7298,8384,7298,8386,273705
2014-06-30,8777,8927,8264,8325,233148
2014-07-01,8475,8807,8264,8355,204170
2014-07-02,8475,8596,8325,8597,143084
2014-07-03,8746,8746,8324,8355,96889
2014-07-04,8445,8535,8113,8235,56736
2014-07-07,8475,9440,8475,9441,579442
2014-07-08,9531,10677,9169,10436,805027
2014-07-09,10466,11009,10134,10406,283316
2014-07-10,10405,10405,9742,9803,208321
2014-07-11,9682,10768,9591,10165,379520
2014-07-14,10375,10375,9802,10044,94390
2014-07-15,10255,10285,9832,9984,88422
2014-07-16,9983,10013,9199,9411,120138
2014-07-17,9591,10375,9410,9893,166074
2014-07-18,9621,10285,9591,10165,108626
2014-07-21,9983,10707,9983,10165,151631
2014-07-22,10285,10737,10225,10376,99516
2014-07-23,10466,10496,10074,10135,64939
2014-07-24,10074,10225,9561,9954,86598
2014-07-25,9983,10466,9953,10165,85652
2014-07-28,10164,10255,9863,10044,29240
2014-07-29,10044,10526,9983,9984,45325
2014-07-30,10013,10375,9048,9562,110478
2014-07-31,9651,9651,9108,9441,63269
2014-08-01,9169,9591,9078,9320,33476
2014-08-04,9229,9561,9199,9411,37239
2014-08-05,9531,9712,9440,9501,36008
2014-08-06,9440,9591,9108,9139,46559
2014-08-07,9289,9561,9229,9291,34271
2014-08-08,9259,9380,9108,9350,34029
2014-08-11,9470,9470,8927,9230,37086
2014-08-12,9229,9229,8957,9079,28609
2014-08-13,9108,10406,9108,10255,229589
2014-08-14,10285,10647,10074,10255,131644
2014-08-18,10375,10436,9893,10044,93408
2014-08-19,10134,11039,9863,10467,272217
2014-08-20,10526,10526,9923,10195,77798
2014-08-21,10013,10194,9832,10044,42433
2014-08-22,10104,10225,9772,10225,54990
2014-08-25,10315,10677,10134,10255,87458
2014-08-26,10255,10315,9953,10165,38393
