날짜,시가,고가,저가,종가,거래량
2012-04-23,5370,5370,5260,5330,7040
2012-04-24,5300,5360,5270,5300,7100
2012-04-25,5310,5340,5250,5290,16922
2012-04-26,5290,5350,5250,5310,7654
2012-04-27,5380,5380,5250,5350,3510
2012-04-30,5240,5340,5240,5340,9910
2012-05-02,5390,5390,5240,5280,21761
2012-05-03,5230,5340,5230,5330,23320
2012-05-04,5350,5410,5260,5320,17498
2012-05-07,5260,5350,5250,5290,8531
2012-05-08,5280,5350,5200,5240,19930
2012-05-09,5290,5290,5150,5190,14553
2012-05-10,5150,5230,5010,5100,48800
2012-05-11,5100,5100,4950,5050,57932
2012-05-14,4950,4980,4900,4900,27481
2012-05-15,4900,4995,4780,4995,37567
2012-05-16,4800,4965,4800,4800,23630
2012-05-17,4805,4860,4805,4850,7860
2012-05-18,4815,4845,4735,4765,28740
2012-05-21,4760,4950,4750,4810,14315
2012-05-22,4785,4880,4785,4875,25409
2012-05-23,4925,4925,4830,4855,10448
2012-05-24,4805,4855,4805,4850,6760
2012-05-25,4830,4940,4830,4830,13887
2012-05-29,4915,4915,4830,4870,3660
2012-05-30,4850,4940,4850,4870,3022
2012-05-31,4950,4950,4780,4865,4307
2012-06-01,4815,4870,4790,4830,6243
2012-06-04,4800,4900,4660,4670,65075
2012-06-05,4795,4800,4680,4710,17751
2012-06-07,4725,4950,4725,4900,48288
2012-06-08,4810,4950,4810,4855,5777
2012-06-11,4945,4950,4790,4915,12441
2012-06-12,4845,4985,4845,4920,2241
2012-06-13,4940,4940,4895,4920,3410
2012-06-14,4925,4930,4880,4900,3423
2012-06-15,4880,4890,4820,4845,4982
2012-06-18,4930,4930,4790,4800,18410
2012-06-19,4785,4820,4760,4815,10190
2012-06-20,4815,4835,4780,4835,11761
2012-06-21,4940,4940,4800,4840,11060
2012-06-22,4800,4820,4795,4810,4420
2012-06-25,4810,4810,4725,4745,19557
2012-06-26,4675,4790,4675,4765,16925
2012-06-27,4750,4780,4680,4720,10384
2012-06-28,4705,4765,4705,4720,5738
2012-06-29,4705,4795,4705,4775,2600
2012-07-02,4775,4800,4750,4780,8091
2012-07-03,4780,4855,4725,4850,9890
2012-07-04,4850,4905,4825,4905,10303
2012-07-05,4840,4965,4830,4950,51100
2012-07-06,4900,4955,4890,4950,11037
2012-07-09,4900,4965,4900,4965,16297
2012-07-10,4950,4965,4935,4950,4091
2012-07-11,4950,4980,4915,4960,14517
2012-07-12,4995,4995,4930,4930,8425
2012-07-13,4940,4945,4775,4940,10970
2012-07-16,4935,5030,4935,4995,15680
2012-07-17,4935,4990,4905,4925,13335
2012-07-18,4925,4945,4910,4935,6090
2012-07-19,4935,4950,4920,4950,4587
2012-07-20,4950,4960,4920,4935,7260
2012-07-23,4935,4935,4910,4930,5010
2012-07-24,4940,4955,4865,4910,10672
2012-07-25,4930,4930,4835,4885,12961
2012-07-26,4905,4905,4800,4845,17606
2012-07-27,4860,4880,4845,4880,5518
2012-07-30,4905,4950,4870,4870,8354
2012-07-31,4850,4975,4850,4975,8170
2012-08-01,4970,4970,4880,4920,4820
2012-08-02,4885,4945,4865,4890,4330
2012-08-03,4925,4990,4865,4965,12090
2012-08-06,5020,5020,4965,5000,6340
2012-08-07,4930,5000,4930,4980,5331
2012-08-08,4900,5000,4900,4980,3910
2012-08-09,4975,4975,4885,4955,6110
2012-08-10,4980,4980,4950,4970,7801
2012-08-13,5020,5020,4965,4965,4713
2012-08-14,4995,4995,4950,4970,11670
2012-08-16,4975,5010,4975,4990,5360
2012-08-17,4955,5020,4950,4970,17311
2012-08-20,5050,5050,4885,4885,21090
2012-08-21,4890,4995,4875,4970,28131
2012-08-22,4880,4975,4855,4865,33285
2012-08-23,4930,4970,4855,4870,24410
2012-08-24,4870,4935,4860,4875,20060
2012-08-27,4875,4875,4835,4855,26045
2012-08-28,4905,4905,4830,4840,19525
2012-08-29,4840,4875,4820,4830,27357
2012-08-30,4920,4920,4800,4805,38320
2012-08-31,4800,4800,4775,4790,10040
2012-09-03,4780,4800,4720,4790,21350
2012-09-04,4760,4885,4735,4750,23750
2012-09-05,4710,4785,4690,4710,27070
2012-09-06,4710,4860,4680,4700,13190
2012-09-07,4810,4810,4695,4745,78030
2012-09-10,4735,4760,4700,4705,7835
2012-09-11,4680,4715,4675,4700,14634
2012-09-12,4700,4795,4685,4725,41653
2012-09-13,4705,4790,4700,4780,31440
2012-09-14,4785,4880,4785,4830,23310
2012-09-17,4875,4875,4810,4815,8489
2012-09-18,4855,4855,4770,4790,8889
2012-09-19,4780,4855,4780,4810,13250
2012-09-20,4810,4845,4785,4815,17330
2012-09-21,4840,4840,4775,4775,16322
2012-09-24,4865,4865,4780,4825,9762
2012-09-25,4825,4825,4790,4800,8953
2012-09-26,4835,4835,4760,4800,10309
2012-09-27,4820,4820,4770,4815,9740
2012-09-28,4845,4845,4810,4830,8750
2012-10-02,4865,4865,4810,4855,23900
2012-10-04,4885,4890,4855,4865,9380
2012-10-05,4860,4860,4805,4805,12955
2012-10-08,4800,4840,4755,4835,20381
2012-10-09,4825,4840,4785,4805,9362
2012-10-10,4850,4885,4470,4575,785351
2012-10-11,4580,4700,4490,4700,136523
2012-10-12,4605,4705,4605,4685,37490
2012-10-15,4630,4675,4530,4585,72688
2012-10-16,4630,4630,4500,4515,59702
2012-10-17,4515,4515,4195,4295,1240851
2012-10-18,4310,4310,4195,4295,336108
2012-10-19,4325,4405,4320,4400,122421
2012-10-22,4390,4490,4360,4485,126250
2012-10-23,4495,4535,4440,4515,96340
2012-10-24,4500,4515,4430,4470,65655
2012-10-25,4430,4465,4360,4370,98002
2012-10-26,4390,4410,4320,4360,71169
2012-10-29,4360,4405,4350,4375,69741
2012-10-30,4400,4415,4330,4370,22111
2012-10-31,4390,4420,4320,4390,42632
2012-11-01,4355,4390,4295,4385,35808
2012-11-02,4390,4425,4385,4410,40700
2012-11-05,4410,4420,4350,4370,37132
2012-11-06,4385,4405,4365,4390,22732
2012-11-07,4390,4390,4335,4355,82710
2012-11-08,4355,4370,4310,4310,81070
2012-11-09,4310,4315,4290,4315,49703
2012-11-12,4320,4320,4260,4280,98537
2012-11-13,4300,4310,4165,4210,218404
2012-11-14,4210,4240,4180,4240,114692
2012-11-15,4180,4225,4130,4175,26930
2012-11-16,4175,4175,4070,4115,58108
2012-11-19,4115,4115,4050,4055,59647
2012-11-20,4055,4060,4000,4035,84051
2012-11-21,4040,4055,3985,4030,41714
2012-11-22,4030,4060,4030,4055,32800
2012-11-23,4055,4220,4055,4220,31301
2012-11-26,4270,4270,4145,4155,21311
2012-11-27,4155,4170,4080,4145,30623
2012-11-28,4145,4145,4065,4105,20474
2012-11-29,4105,4190,4080,4140,10560
2012-11-30,4100,4150,4095,4140,25674
2012-12-03,4140,4140,4070,4085,10243
2012-12-04,4110,4120,4070,4105,17090
2012-12-05,4105,4115,4060,4110,12412
2012-12-06,4100,4120,4045,4100,33828
2012-12-07,4100,4100,4055,4060,23432
2012-12-10,4065,4125,4065,4120,24841
2012-12-11,4080,4150,4080,4135,39301
2012-12-12,4135,4220,4120,4215,90913
2012-12-13,4200,4285,4200,4270,95325
2012-12-14,4300,4350,4220,4270,43372
2012-12-17,4270,4280,4225,4270,15322
2012-12-18,4270,4285,4255,4270,18842
2012-12-20,4250,4300,4230,4275,16291
2012-12-21,4250,4280,4170,4220,45313
2012-12-24,4230,4235,4190,4220,42036
2012-12-26,4220,4265,4195,4260,70251
2012-12-27,4020,4095,4015,4045,35669
2012-12-28,4025,4045,3995,4010,24730
2013-01-02,4035,4035,4000,4010,57751
2013-01-03,4020,4030,3995,4005,31757
2013-01-04,4025,4025,3985,3995,75529
2013-01-07,4000,4015,3995,4015,24971
2013-01-08,4020,4065,4015,4050,39821
2013-01-09,4050,4085,4030,4030,26963
2013-01-10,3980,4045,3980,4035,46850
2013-01-11,4035,4045,4015,4035,21601
2013-01-14,4065,4065,3965,4015,39912
2013-01-15,4000,4020,3985,4015,27214
2013-01-16,4050,4050,4010,4035,18891
2013-01-17,4035,4040,4010,4035,25390
2013-01-18,4010,4060,3900,4050,138511
2013-01-21,4045,4050,3995,4000,16505
2013-01-22,4000,4040,3990,4010,11283
2013-01-23,4000,4035,3995,4010,11420
2013-01-24,3980,4020,3950,4000,31556
2013-01-25,4020,4020,3950,3955,23580
2013-01-28,3960,4050,3960,4025,20330
2013-01-29,4000,4035,3990,4025,11206
2013-01-30,4005,4025,3990,4025,21032
2013-01-31,4005,4035,3985,3985,43180
2013-02-01,3985,4000,3985,4000,9849
2013-02-04,3975,4000,3975,3995,7174
2013-02-05,3970,3995,3950,3960,20800
2013-02-06,4000,4020,3980,4015,22311
2013-02-07,4000,4070,3990,4045,44666
2013-02-08,4000,4045,4000,4010,12350
2013-02-12,4010,4050,4010,4040,13870
2013-02-13,4090,4115,4025,4050,26562
2013-02-14,4095,4235,4060,4185,82158
2013-02-15,4185,4210,4175,4200,29135
2013-02-18,4200,4240,4165,4200,20800
2013-02-19,4200,4245,4180,4185,62210
2013-02-20,4250,4250,4185,4235,38265
2013-02-21,4210,4230,4195,4230,25859
2013-02-22,4200,4240,4190,4240,17883
2013-02-25,4275,4275,4215,4240,30611
2013-02-26,4240,4250,4220,4225,8902
2013-02-27,4205,4265,4205,4250,12243
2013-02-28,4260,4300,4255,4285,35741
2013-03-04,4285,4300,4220,4295,37011
2013-03-05,4295,4355,4255,4350,54651
2013-03-06,4420,4420,4300,4345,40685
2013-03-07,4360,4420,4310,4410,43089
2013-03-08,4410,4455,4355,4425,36008
2013-03-11,4425,4455,4305,4335,30173
2013-03-12,4340,4380,4320,4345,18036
2013-03-13,4345,4370,4305,4370,33260
2013-03-14,4380,4380,4275,4340,45039
2013-03-15,4300,4355,4295,4340,27545
2013-03-18,4335,4380,4305,4370,21710
2013-03-19,4370,4455,4345,4445,54800
2013-03-20,4445,4545,4445,4540,86592
2013-03-21,4520,4630,4520,4605,92288
2013-03-22,4565,4620,4550,4600,37840
2013-03-25,4595,4665,4595,4660,34531
2013-03-26,4660,4690,4645,4685,45591
2013-03-27,4685,4690,4550,4690,30627
2013-03-28,4655,4690,4630,4685,9841
2013-03-29,4640,4700,4630,4700,37234
2013-04-01,4690,4730,4580,4690,40001
2013-04-02,4690,4690,4615,4640,20548
2013-04-03,4690,4690,4525,4685,23526
2013-04-04,4610,4680,4555,4670,30970
2013-04-05,4700,4700,4625,4670,33008
2013-04-08,4605,4675,4600,4605,29160
2013-04-09,4655,4655,4470,4605,25301
2013-04-10,4545,4670,4545,4645,16410
2013-04-11,4675,4675,4600,4605,12750
2013-04-12,4605,4695,4550,4695,38331
2013-04-15,4695,4695,4550,4695,49296
2013-04-16,4645,4705,4630,4700,76715
2013-04-17,4710,4715,4685,4715,44990
2013-04-18,4715,4740,4685,4725,58994
2013-04-19,4685,4745,4685,4725,46490
2013-04-22,4725,4805,4720,4775,80441
2013-04-23,4800,4830,4760,4830,63803
2013-04-24,4800,4890,4800,4885,57843
2013-04-25,4890,4940,4885,4935,78586
2013-04-26,4935,4940,4840,4890,36910
2013-04-29,4850,4890,4760,4855,20395
2013-04-30,4855,4970,4800,4955,97752
2013-05-02,4955,4990,4800,4890,45471
2013-05-03,4890,4890,4770,4845,52134
2013-05-06,4790,4835,4765,4800,25829
2013-05-07,4830,5000,4790,4995,62333
2013-05-08,5000,5020,4945,5020,59633
2013-05-09,5020,5150,4780,5150,148061
2013-05-10,5150,5250,5130,5250,151518
2013-05-13,5270,5450,5250,5450,197821
2013-05-14,5450,5600,5380,5600,117421
2013-05-15,5580,5700,5440,5650,117835
2013-05-16,5650,5650,4810,5290,217209
2013-05-20,5300,5600,5300,5590,251751
2013-05-21,5590,5750,5580,5750,154330
2013-05-22,5800,5800,5700,5790,81841
2013-05-23,5680,5780,5620,5780,82730
2013-05-24,5730,5770,5660,5750,58402
2013-05-27,5750,5760,5570,5680,30074
2013-05-28,5590,5650,5440,5600,99629
2013-05-29,5600,5600,5430,5570,93283
2013-05-30,5500,5720,5500,5650,146895
2013-05-31,5600,5670,5550,5640,101805
2013-06-03,5560,5700,5470,5650,74517
2013-06-04,5550,5600,5420,5480,41772
2013-06-05,5330,5460,5050,5400,69538
2013-06-07,5400,5600,5300,5540,53690
2013-06-10,5540,5560,5440,5540,27260
2013-06-11,5440,5640,5440,5620,23667
2013-06-12,5540,5630,5540,5600,35490
2013-06-13,5630,5680,5540,5600,51434
2013-06-14,5550,5630,5550,5600,12833
2013-06-17,5560,5600,5550,5580,16557
2013-06-18,5590,5620,5490,5610,22836
2013-06-19,5660,5660,5490,5550,25155
2013-06-20,5510,5590,5400,5520,43229
2013-06-21,5510,5510,5390,5460,36988
2013-06-24,5460,5510,5330,5500,23355
2013-06-25,5280,5490,5260,5460,34520
2013-06-26,5540,5540,5360,5480,4645
2013-06-27,5490,5500,5320,5500,22986
2013-06-28,5370,5550,5370,5520,26159
2013-07-01,5520,5550,5440,5530,16752
2013-07-02,5530,5560,5460,5460,2482
2013-07-03,5450,5470,5400,5400,2876
2013-07-04,5400,5430,5320,5390,4620
2013-07-05,5330,5400,5330,5360,5264
2013-07-08,5340,5360,5270,5330,2440
2013-07-09,5580,5590,5110,5390,34337
2013-07-10,5480,5480,5130,5200,14461
2013-07-11,5110,5390,5110,5390,37173
2013-07-12,5390,5400,5210,5400,23462
2013-07-15,5330,5410,5230,5400,33169
2013-07-16,5330,5430,5250,5420,24650
2013-07-17,5330,5460,5300,5400,25481
2013-07-18,5360,5390,5320,5330,4355
2013-07-19,5310,5400,5190,5400,35763
2013-07-22,5330,5440,5290,5420,15762
2013-07-23,5400,5430,5310,5340,10196
2013-07-24,5330,5360,5220,5340,23537
2013-07-25,5340,5390,5250,5390,32470
2013-07-26,5330,5380,5270,5360,16862
2013-07-29,5290,5360,5240,5340,19270
2013-07-30,5250,5330,5230,5270,36090
2013-07-31,5270,5350,5260,5320,25195
2013-08-01,5380,5380,5270,5270,23708
2013-08-02,5250,5260,5100,5220,50350
2013-08-05,5200,5210,5030,5120,70266
2013-08-06,5060,5060,4815,5020,47025
2013-08-07,5010,5090,4930,5000,20679
2013-08-08,4950,5020,4925,5000,25353
2013-08-09,5040,5040,4850,4935,42073
2013-08-12,4940,4950,4840,4920,10511
2013-08-13,4935,4935,4830,4930,27076
2013-08-14,4815,4950,4815,4950,42670
2013-08-16,4950,4950,4855,4935,13042
2013-08-19,4870,4935,4825,4915,29849
2013-08-20,4935,4935,4800,4855,11892
2013-08-21,4830,4895,4830,4890,18503
2013-08-22,4885,4885,4810,4815,22941
2013-08-23,4820,4980,4750,4950,42856
2013-08-26,4950,4950,4865,4865,13254
2013-08-27,4840,4875,4815,4865,20392
2013-08-28,4830,4915,4830,4845,10120
2013-08-29,4825,4920,4825,4900,14010
2013-08-30,4840,4975,4840,4975,28090
2013-09-02,5000,5040,4860,5030,24524
2013-09-03,4925,5130,4925,5120,25410
2013-09-04,5120,5120,4970,4975,15915
2013-09-05,5170,5170,4920,5060,39058
2013-09-06,4965,5040,4960,5000,18431
2013-09-09,4945,4985,4905,4905,27435
2013-09-10,4905,4980,4865,4970,12289
2013-09-11,4910,5120,4910,5080,33510
2013-09-12,5200,5330,4925,5020,86900
2013-09-13,4985,5020,4860,5000,74508
2013-09-16,5010,5010,4920,4970,3118
2013-09-17,4975,5020,4950,5010,50051
2013-09-23,5010,5040,4950,4950,16033
2013-09-24,5060,5060,4940,5030,14551
2013-09-25,4950,5040,4915,5030,48671
2013-09-26,5000,5040,4955,5040,6628
2013-09-27,4990,5040,4960,5010,9241
2013-09-30,4955,5020,4955,5000,5821
2013-10-01,4955,5000,4900,4915,27484
2013-10-02,4975,5000,4830,4995,35301
2013-10-04,4950,4955,4900,4900,6644
2013-10-07,4900,4950,4865,4950,11804
2013-10-08,4900,5020,4845,5000,18830
2013-10-10,4910,5000,4910,4950,1660
2013-10-11,4950,5030,4915,4950,7120
2013-10-14,4915,4965,4900,4905,2248
2013-10-15,4905,4980,4905,4965,1436
2013-10-16,4915,5050,4895,5010,15874
2013-10-17,5010,5040,4920,5040,16620
2013-10-18,5040,5040,4930,5020,19186
2013-10-21,4945,5010,4930,4975,5350
2013-10-22,4940,5040,4900,5040,19443
2013-10-23,5040,5040,4915,4970,31290
2013-10-24,4985,5020,4880,4995,29744
2013-10-25,5000,5000,4920,4965,6844
2013-10-28,4915,4990,4900,4940,8503
2013-10-29,4910,4960,4900,4930,5497
2013-10-30,4910,4995,4850,4980,17406
2013-10-31,4980,4980,4880,4940,28995
2013-11-01,4940,4965,4910,4945,1715
2013-11-04,4945,4945,4880,4900,13719
2013-11-05,4960,4960,4860,4900,10156
2013-11-06,4995,4995,4860,4915,10326
2013-11-07,4860,4915,4850,4895,9198
2013-11-08,4860,4915,4845,4865,19016
2013-11-11,4950,4950,4825,4835,10068
2013-11-12,4830,4860,4820,4830,10506
2013-11-13,4830,4850,4810,4815,17461
2013-11-14,4815,4900,4785,4805,5669
2013-11-15,4830,4910,4830,4900,5840
2013-11-18,4875,4895,4805,4850,16099
2013-11-19,4910,4910,4805,4810,9767
2013-11-20,4910,4910,4805,4850,19842
2013-11-21,4840,4840,4795,4805,13742
2013-11-22,4805,4840,4800,4800,15522
2013-11-25,4820,4850,4790,4795,21037
2013-11-26,4795,4845,4790,4795,14699
2013-11-27,4870,4870,4800,4830,2646
2013-11-28,4800,4855,4800,4850,2771
2013-11-29,4820,4870,4815,4865,3240
2013-12-02,4885,5020,4820,4990,35569
2013-12-03,4990,4990,4930,4985,1607
2013-12-04,4875,4945,4840,4890,9343
2013-12-05,4965,4975,4890,4945,2680
2013-12-06,4930,4980,4905,4970,4631
2013-12-09,4970,4980,4905,4970,6884
2013-12-10,4950,4980,4920,4955,4322
2013-12-11,4965,4965,4880,4895,12143
2013-12-12,4880,4940,4850,4935,1970
2013-12-13,4930,4980,4890,4975,3281
2013-12-16,4980,4990,4905,4905,11409
2013-12-17,4985,4995,4910,4970,10750
2013-12-18,4990,5000,4935,4965,14810
2013-12-19,4965,5090,4965,5060,16960
2013-12-20,5020,5090,4985,5020,12431
2013-12-23,5060,5280,5000,5280,121021
2013-12-24,5280,5280,5130,5170,92711
2013-12-26,5170,5230,5000,5170,78098
2013-12-27,5030,5090,4910,5080,57597
2013-12-30,5070,5070,4950,5010,12306
2014-01-02,5040,5040,4810,4975,53566
2014-01-03,4970,4970,4835,4835,7172
2014-01-06,4830,4830,4760,4760,12366
2014-01-07,4735,4790,4600,4690,18876
2014-01-08,4750,4750,4105,4635,28688
2014-01-09,4635,4635,4555,4620,5181
2014-01-10,4570,4600,4500,4550,25476
2014-01-13,4500,4590,4500,4530,19905
2014-01-14,4550,4550,4500,4510,8142
2014-01-15,4500,4550,4500,4515,1703
2014-01-16,4510,4530,4500,4520,9802
2014-01-17,4505,4580,4505,4570,3374
2014-01-20,4520,4655,4520,4640,4352
2014-01-21,4620,4620,4575,4580,1770
2014-01-22,4550,4640,4550,4640,3690
2014-01-23,4615,4660,4590,4625,5870
2014-01-24,4600,4655,4585,4585,5904
2014-01-27,4560,4585,4560,4570,13750
2014-01-28,4555,4660,4555,4650,400
2014-01-29,4550,4730,4550,4645,8630
2014-02-03,4645,4645,4590,4610,2641
2014-02-04,4600,4600,4500,4600,14311
2014-02-05,4550,4590,4550,4560,3800
2014-02-06,4645,4645,4550,4560,4145
2014-02-07,4650,4980,4550,4735,20733
2014-02-10,4820,4855,4770,4855,18433
2014-02-11,4900,4900,4800,4800,8220
2014-02-12,4800,4830,4780,4800,3540
2014-02-13,4830,4830,4770,4810,1610
2014-02-14,4720,4790,4710,4790,3623
2014-02-17,4810,4810,4700,4730,8470
2014-02-18,4710,4745,4700,4735,2490
2014-02-19,4700,4705,4620,4705,15274
2014-02-20,4710,4845,4710,4770,8170
2014-02-21,4840,4840,4735,4800,3310
2014-02-24,4775,4800,4735,4750,3510
2014-02-25,4705,4770,4705,4760,4520
2014-02-26,4800,4800,4725,4730,5570
2014-02-27,4830,4830,4725,4760,2792
2014-02-28,4785,4825,4765,4795,4510
2014-03-03,4780,4875,4780,4850,12920
2014-03-04,4830,4850,4830,4850,2582
2014-03-05,4870,4870,4775,4860,8950
2014-03-06,4830,4950,4830,4950,11080
2014-03-07,4930,4990,4930,4965,8351
2014-03-10,4965,4985,4965,4985,6340
2014-03-11,4990,4990,4850,4930,4990
2014-03-12,4930,4945,4895,4940,10660
2014-03-13,4855,4980,4855,4965,12041
2014-03-14,4900,4975,4900,4970,18730
2014-03-17,4990,4990,4910,4910,9843
2014-03-18,4970,4990,4900,4990,11650
2014-03-19,4970,5040,4970,5020,15120
2014-03-20,5040,5040,4970,4990,2281
2014-03-21,4995,5010,4990,5000,901
2014-03-24,5000,5030,4975,5030,2970
2014-03-25,5030,5030,4950,4950,2144
2014-03-26,4970,5000,4915,4950,7290
2014-03-27,5000,5000,4910,4950,4116
2014-03-28,4970,4970,4915,4930,11961
2014-03-31,4930,5100,4930,5080,23246
2014-04-01,5080,5110,5050,5070,28117
2014-04-02,5070,5130,5070,5120,31175
2014-04-03,5100,5330,5100,5220,60802
2014-04-04,5250,5500,5180,5410,71924
2014-04-07,5430,5610,5430,5470,59375
2014-04-08,5570,5600,5400,5400,24551
2014-04-09,5400,5700,5360,5370,116995
2014-04-10,5580,5750,5500,5550,70620
2014-04-11,5530,5650,5440,5570,18650
2014-04-14,5590,5610,5500,5530,12053
2014-04-15,5500,5640,5500,5500,34096
2014-04-16,5500,5570,5380,5560,39595
2014-04-17,5570,5570,5440,5450,16213
2014-04-18,5500,5670,5450,5630,72820
2014-04-21,5680,5690,5500,5590,45574
2014-04-22,5620,5620,5470,5570,22153
2014-04-23,5630,5630,5410,5420,39231
2014-04-24,5450,5460,5230,5400,45450
2014-04-25,5440,5440,5180,5300,30191
2014-04-28,5320,5320,5140,5270,20330
2014-04-29,5300,5390,5160,5280,21836
2014-04-30,5280,5290,5170,5290,25697
2014-05-02,5300,5370,5300,5360,25650
2014-05-07,5360,5550,5270,5460,33119
2014-05-08,5410,5550,5410,5530,30261
2014-05-09,5580,5590,5500,5590,34750
2014-05-12,5610,5620,5570,5600,23956
2014-05-13,5600,5640,5500,5630,20546
2014-05-14,5640,5640,5530,5630,12373
2014-05-15,5640,5640,5430,5590,19590
2014-05-16,5610,5620,5270,5610,82358
2014-05-19,5610,5650,5470,5590,34208
2014-05-20,5590,5600,5480,5590,32939
2014-05-21,5600,5620,5510,5590,10372
2014-05-22,5590,5590,5480,5580,14610
2014-05-23,5570,5680,5570,5660,22794
2014-05-26,5660,5710,5630,5650,8990
2014-05-27,5650,5720,5580,5720,37586
2014-05-28,5740,5840,5710,5840,48613
2014-05-29,5820,6230,5740,6080,161912
2014-05-30,6210,6220,6010,6020,51800
2014-06-02,5990,6150,5810,6030,51509
2014-06-03,6030,6120,5190,6050,57402
2014-06-05,6020,6160,5950,6140,28087
2014-06-09,6160,6360,6110,6280,101162
2014-06-10,6300,6330,6160,6300,20776
2014-06-11,6370,6430,6300,6390,47323
2014-06-12,6330,6980,6330,6970,243860
2014-06-13,7010,7170,6770,6970,199053
2014-06-16,7000,7000,6810,6890,39531
2014-06-17,6960,6960,6710,6790,48646
2014-06-18,6940,6940,6700,6850,31526
2014-06-19,6750,6970,6710,6850,46052
2014-06-20,6910,6950,6700,6910,40500
2014-06-23,6680,6700,6100,6470,119227
2014-06-24,6390,6420,6070,6100,38769
2014-06-25,6160,6240,5810,5930,77238
2014-06-26,6010,6310,6010,6310,36483
2014-06-27,6310,7250,6250,7200,332527
2014-06-30,7200,7210,6980,7070,178327
2014-07-01,6990,7420,6980,7300,145922
2014-07-02,7420,7500,7080,7200,39295
2014-07-03,7300,7300,7010,7120,35411
2014-07-04,7000,7200,6960,7070,85918
2014-07-07,7250,7250,7020,7050,46124
2014-07-08,7100,7180,7000,7030,13605
2014-07-09,7090,7180,6980,7150,28264
2014-07-10,7030,7180,7030,7150,29642
2014-07-11,7100,7250,7010,7180,46682
2014-07-14,7370,7490,7090,7350,56194
2014-07-15,7340,7470,7120,7250,46933
2014-07-16,7220,7260,7010,7260,52157
2014-07-17,7260,7260,7090,7090,22203
2014-07-18,7090,7190,7050,7180,21176
2014-07-21,7250,7290,7120,7280,21032
2014-07-22,7180,7260,7100,7220,15288
2014-07-23,7200,7260,7120,7150,37077
2014-07-24,7110,7250,7070,7180,30243
